tweets,label
O Luis n me responde ao meme :(,0
Nunca pensei q ia falar isso mas tô muito triste pq tive q lavar o cabelo mas não tenho creme de pentear p finaliza-lo :(,0
bar :( : 13679e78-cbc2-411e-8a61-29255bd78fa8,0
@joaomendes1337 Tou em humanidades :(,0
"Bah, o gui e o nícolas assaltados, que merda :(",0
Estou com muita dor nas pernas :(,0
@yoossssh Surem mas :(,0
bar :-( : 561d1e5d-9192-4ff6-a441-e8a96f775dad,0
to tao mal da gripe :(,0
Aiiiiii apaguei do nd ontem e deixei meu bb falando sozinha :(,0
"essa ordinária vive dizendo ""ai a demi não merece hate e esse povo fazendo isso com ela :("" mas o fc dessa hipócrita é pior pra selena",0
oi pitoquinho da mamãe :( https://t.co/cp49YakSNP,0
@leticiaftrindad Eu n tou :(,0
Broma que desperté a esta hora?? Jssjd :(,0
@beatriz_pinto04 vamos sim :( https://t.co/feURrTstBD,0
@AqueleMortoVivo Yah... la vou ter que estudar mais um :( fogooo,0
enfim vai bater o famigerado sinal e eu tenho que ir :(,0
"@ilusoria_ verdade :(
sou uma péssima pessoa, meu Deus",0
"Olá a web estava a ser muito boa mas acho que a dor... — Nao ""a dormaci"" nao :( adormeci* https://t.co/pU5T0asa8i",0
"Porra, Belchior tinha nada que morrer :(",0
@grazZzen Essa porra ainda ta no meu pescoço :(,0
Acordei cedo no feriado pra tentar pegar a quadra vazia pra patinar... Porém acordei tão cedo que o zelador nem abriu ainda :(,0
"Às vezes apetece-me ler os tweets do canceroso do @TheDobrev10, mas estou bloqueado :(",0
seu icon é tão lindo :-( https://t.co/qdreLfkHv6,0
"@bruonceee sdds são carlos, essas comida top n tem aqui em João pessoa :(",0
Nãooooo eu não quero este mês meu :(,0
"@ilusoria_ logo voltarei espero :(
vou mudar pra Santos, tem Wi-Fi no circular, essa é nova pra mim heueheuje",0
@gocasebr Não tem capinha para o Samsung A72017 :(,0
gente é horrível ter q se desacostumar de certas coisas :(,0
"mt fofinha, não percebo porque é que não gosta de mim :( , quero ser bff dela https://t.co/jm1OX3ZiMz",0
@crazyjeffs @c4pitufabi quem dera amigo :(,0
"Eu refleti muito, me sensibilizo muito fácil...Só peço q se divirtam com responsabilidade,aprendam q a vida é mt mais q festa :(",0
Que dor de cabeça chata :(,0
@Gjme123 infelizmente não :(,0
Quero logo janeiro do ano quem vem :(,0
"Alta infelizmente 1,69 :( https://t.co/l7CkfX8zSS",0
"Não acredito que minha rinite vai começar a atacar... amo o frio, mas é só ele chegar que eu fico toda doente :(",0
Que vontade de vomitar :(,0
"Por mais que eu queria saber o nome do baby Payne, não gosto da ideia do nome ter sido vazado, o Liam e a Cheryl estão tão reservados. :(",0
queria ir p casa da best :(,0
@badasscarrot10 n precisava de saber :(,0
.@nononeves1 uma personagem super energética e amorosa // o teu defeito é não estares comigo Mais vezes :(,0
A festa foi alta cena ...fogo nnc mais chega a do dia 14 .. :( ehheh,0
bar :( : 0f5667b5-0f8b-48a3-b99e-900497096d0a,0
acordei com enxaqueca e acordei por causa dela :(,0
@DmsKaren ô bb qq tá rolando? :(,0
eu só queria que o thulio tivesse vindo p cá esse final de semana :(,0
.@carolinaa2312 és sincera e boa parceira :( // devias confiar mais em ti,0
@mouraDms10 @_AnaJorge É sim :(,0
@ifavtroy n aparece balões aqui af :( parabéns e tudo de bom smp sz sucesso!! se algum dia precisar conversar cm alguém diferente falo aí sz,0
Fogo :(,0
O trabalho precisa me liberar dia 29 e 30 pra eu pode ir ao show da Ariana! Medo do krlh dessa porra esgotar :( #DangerousWomanTourBrazil,0
Não quero voltar pra minha realidade :(,0
"@LgGoulart Mermão, tendo cerveja eu não precisaria mais de nada. Inclusive nunca fui em um. :(",0
Tante depe :( https://t.co/E9Jg7qhWTi,0
"alessandra adora tirar meus cravos, mas é uma dor do cão :(",0
Já tive mais magra :(,0
@ajuliennedr dm po :(,0
#DiaDoTrabalhoEeu trabalho mas não ganho um salário :( mas mesmo assim comemoro pq e melhor do que nada.,0
"Não aguento mais ficar doente,os cara indo joga um contra agr cedo e eu não posso ir :(",0
não mas não tenho outro remédio :( https://t.co/Tcc0Z8enWS,0
Ainda para mais não sei como um gajo se pode apaixo... — chora :(  https://t.co/jidAV7dxRZ,0
@fds_bento Vou chorar :(,0
@Tcchuu te amo :( vo te da meu celular .,0
@moniquenassau Nem me fala do vento :(,0
@Al1ceErrada @CurlyHair_03 Aqui em casa não dá :(,0
@TeamEmilly eu quero :(,0
Começar o dia com uma notícia dessas :( https://t.co/BJnj11w31O,0
Tenho que estudar :(,0
@maunovicci JURA??? :(,0
"Pq é que toda a gente saí menos eu.. Tou desde 4ª feira fechada em casa a ver Séries, só saí 3 vezes de casa para ir à feira :(",0
N tenho disso :( https://t.co/wCnlkRy604,0
Mais um ano sem.ela :( :( :( :( https://t.co/QH7Y60mGZo,0
@poemonster Vdd queria ser exo :(,0
"@KamilaF95124833 bom dia,pq?,vi que vc acabou de sair dá pms :(",0
@_ramza vale a pena a série ? tava querendo ver mas n conhecia ngm que tinha visto :(,0
@lara_silvaa12 Não :( mas eu gostava,0
mentira fica a mesma bosta :(,0
Muito bom acordar com a garganta fechada :(,0
bar :-( : b2b514d6-c726-43a4-8994-4ba6707e60b5,0
Eu n queria nd disto :(,0
@thmress simmmm :( eu fiquei sabendo ontem a noite ate esqueci de te contar :( eu vi ela esse ano e ela tava com uma carinha boa,0
Faz muita falta :( https://t.co/Vv33S3AwkR,0
"@analurdesjfbf @BTS_twt Mas se vc mora no Brasil não conta,  vira como spam :(",0
@sarabeatrizpin1 mas tu tratas-me bem até :(,0
É muito ódio ao redor de duas pessoas que só querem ser felizes... Eu estou tão chateada porque eu já conheço o fim :(,0
@tande_campos @success3337 o twitter :(,0
@isagiongo_ Poxa Fabiana fica triste não :(,0
Deixou nem um bom dia :(,0
"@CarolinaPeter_ Bom dia, lindeza ! Volto só na quarta :-(",0
Ai que lindo tambem quero uma filhinha assim :( https://t.co/ZPJHnh1c4r,0
@carolification Amore me perdoa eu tive q viajar :(,0
"FDS,tou a ver q não vou arranjar bilhete pro jamor :(",0
Que preguiça p me vestir :(,0
"@danielaaricia não, tá aparentemente normal. só beeeem dolorida... :(",0
Só queria minha voz de volta :(,0
@CG_LUDAA97 Gatau dia:( pas malem tiba tiba uv :(,0
Dia de ir embora :(,0
@MathPoke72 Machucado :(,0
"Aí , qmd :( https://t.co/3NlTNVnN74",0
"Tou sempre a dar mimos e beijos a minha cadela, chega momentos que ela afasta o fucinho de mim, até ela me acha chata :(",0
@ChartsEdSheeran Pena que não tem BTS :(,0
"Caralho, acordei com esse tapa na cara que foi a notícia do Belchior :(",0
@moleinthethumb Exo-cbx yan no :(,0
"lá tem 3 machos e 2 fêmeas, decidi escolher na hora o que eu mais gostar eu levo.................mas qria TDS. :-(",0
o meu amor nnc mais acorda :(,0
Tanta gente falsa no mundo e os raios caem nas arvores :(,0
"Por que eu sou assim, Deus? :( https://t.co/es0C4eLKrW",0
@pcymyeon a theresoo também sumiu??? ai gente :( eu tento aparecer aqui as vezes mas o tempo nem sempre dá pra tudo,0
Acordei morrendo :( esse tempo só me fode,0
"@apegaderrima Pior: abrir mão de MARCOS HARTER pra viver esse pós de merda.
Eu shippei e shippo muito, mas lamento: ela não merece ele :(",0
"Mãe: amanhã vamos dormir até meio dia

8:30 e ela já me acordou :(",0
"@cxtiedamsel :(
3. 66/92 &gt;&gt; 71/92 flauros, zionga e.b 71/84 (-20)",0
@karol_fernandef O que você tem? :(,0
@_ionaaaaap nooooo :( é melhor ?,0
@beaxltz falei :(,0
@teresadc Se estiver em Lisboa dia 19 vou a TTT mas é bastante improvável :(,0
@renannp_ Ahhhh não da :(,0
@beamnunes @mpcdoliveira Esquece :(,0
"@_Lenev Problema é que hoje não tem nada :( mas me deu agonia, pq passaram 3 dias e não fiz nada. Mas as férias começam amanhã.",0
"Ser forte é preciso mesmo que custe toda decepção do mundo... Pensamento e expressão :(
#Bdiia",0
Descanse em paz guerreiro... :( https://t.co/Ix3B5FvVS6,0
@man_dis :( ainda nao caiu a ficha q vc foi embora,0
@taekookwyz mas preciso de outro :(,0
@Ramm_Lu Trotar :(,0
@BomDiaBrasil My @crisdiass  triste pq @anapaulaaraujo  não está hoje  :( https://t.co/Vxi7NHpqR0,0
To morrendo de fome e queria saber cozinhar :(,0
@xxxsukk E em ti :(,0
@o_mais_belo_ Tenho uma tatuagem de uma estrela no cu não preciso :(,0
@guidilol infelizmente só os privilegiados(coitados) dos meus amigos puderem vê-la :(,0
I liked a @YouTube video https://t.co/vtfDGFjIaD Predador cum Raiva :I P.S:DEMORO PRA EDITA :(,0
Bom dia pra quem não tirou a maquiagem pra dormi e acordou mais feia que já é :(,0
"@updatesjbbra Eu com certeza estou :(
#MTVINSTAGLJUSTIN
#PREMIOSMTVMIAW",0
@CocaCola_Br Eu amo/sou coca sem gás e bem gelada! Perdoa meu gosto peculiar e não desiste de mim :(,0
eu amo tanto eles :(,0
"@Apollo_fixe não os tenho :( manda me matéria toda de eletricidade pq não tenho nada ,não sei pq",0
"@weeknvd Lindo, amo-te muito :(",0
@tammy__sena Eu ainda sonhava com uma volta pelo menos pra conversar com os fãs :(,0
"@inesqsilva Eu quero ir , mas sozinha é super podre :(",0
vamos voltar aos meus anos :( https://t.co/mQCP5V1aPC,0
bar :-( : 60f9cd72-8b9a-4aa7-a5de-6d03f9cf4791,0
@trashyymia Não estou a gozar :(,0
@waxlroser EU TAMBÉM QKDNWKJXKSXJ mas era só uma daquelas pessoas que coloca a msm foto e nome do ídolo pra fazer umas trolladas dessas :(,0
Falem cmg tou aborrecida :(,0
EIA IA PEDIR À MINHA MÃE P IR AO MAC E ASSIM QUE ME LEVANTEI OUVI O FORNO :(,0
Com sorte ainda fico até às 18 na escola ou 19 na explicação :(,0
"@OURSLOXY tou triste pela maneira como me tratas-te, só isso :(",0
@ShiuTay_ Sério está tudo errado!!! Que desastre de pós! :( O combo com a mayla só dá nisto! Ela com o Marcos ia se… https://t.co/qfXaMJW367,0
@ricardolisias só assinantes. também não sou :(,0
@ohbasto Também tenho tuas :(,0
"Quero chegar logo no meu namorado :( to mal , medo de morrer",0
Que saudade :(,0
amor :( https://t.co/qBzhv4ZR1T,0
"mãe acha pouco e quebra meu celular, af, meus contatinhos :(",0
@_filipe99_ Mas eu não faço por mal :(,0
Acordei pensando que era terça :(,0
@thisisjxnna AAAAA FOI PQ EU ONTEM TE DISSE N FOI ADMITE ok se calhar n foi :(,0
Preciso de 15 reais até sexta :(,0
Cara anda tão difícil de achar um filme de terror legal :(,0
"Queria abraçar alguém.
:(",0
Sofia :(,0
"@larbacasi não fiz a inscrição :( e aí, c gostou?",0
"DR apesar de nao andarmos a falar nada eu gosto imenso de ti, és super linda e tens um corpo de invejar lol :( tenho saudades tuass",0
"lol o salvador conheceu a biebz, tmb qr :(",0
queria ter esse calendário :-( https://t.co/WEt07LcudD,0
Esse fds rendeu umas bad trip pa vida..... :(,0
Ninguém pra conversar :(,0
"@mrvalbak Hino bb, n comecei q s6 ainda :(
Já tá em qual ??",0
vou sentir falta :( https://t.co/aA5vqGS3NI,0
@PaulaNevesD @pmraimundo Sim o trabalho é que eatragou tudo :(,0
é uma neném :( https://t.co/g8cnolC0lU,0
"@NaoInviabilize Vixe, Deia :( Tem companhia aí? Precisa de algo?",0
@lscoloriu Eu fiquei muito triste :(,0
@maygrinningsoul :( venka vamo tomar açai e xingar todo mundo,0
ele ta com carinha de cansado e doentinho :( https://t.co/H3iT0s1VZ3,0
@biebermaniasbra Eu adorava aquela casa :( poxa Justin me leva pra morar com vc amor que ta tudo resolvido lol,0
Bom dia :(,0
@CrisMiguelAlves @chaladzfabio Tou lesionado e não durmo um crl desde sexta da me um desconto :(,0
Tem um gato morto no meio da rua e os urubus tão comendo ele :( aaaaaaaaaaaa,0
@camss06 Fico à espera de uma mensagem a dizer que podes vir tomar café :(,0
"Sai das caixas de mudança Luigi &gt;:(
Grrrrrrrr https://t.co/7s65Ps0oBT",0
Esse semestre tem 12 meses? Já não suporto faculdade :-(.,0
AAAAAAAA SIM :( https://t.co/1lIIRTa3LX,0
Mais sa merda tá grande demais pro meu gosto :(,0
"@Gutaaaa47 @Maria17022 Mas quero lol, tanto interesse em ti porra também quero :(",0
O pior é que ngm me diz :( https://t.co/0f6fRpL3qa,0
tadinha do meu bebê :( https://t.co/HyerPD3HSy,0
pfv ofereçam-me uma tabua da girl do sean :(,0
DIVISORIA ::-( https://t.co/edzOAJB3dy,0
@886GRAY Obrigado por tudo. :(,0
Tou bué triste...pqeq vcs maltratam assim as crianças?! :( https://t.co/5uoBPF6ure,0
"Eu tiro umas fotos feias dms, mas aí eu começo a olhar pra ela por mto tmp e fico achando bonitinha, ai ponho de perfil e geral me xinga :(",0
Gostava de alegrar te mais do que consigo :(,0
@gabrielx0506 Af hauahaha Eu ficava morrendo de medo com aquelas fotos com parente já morto :(,0
@FreakPresident @gkloper :( vai q,0
Quando você vai na garrafa de café e não tem mais nenhuma gota :(,0
@diogorochaavil1 Vais me tratar mal :(,0
@vaxiton Ainda n achei p ps3 :(,0
"Deixei para fazer trabalho no ultimo dia, já n quero fazer :(",0
Tanta dor de cabeça cara :(,0
na vdd existe sim uma pessoa que me entenderia... e é exatamente ela que está no hospital e não pode falar :(,0
@marithielmann Meuuuuu mt triste que a gente tá morando tão longe e suas férias são desregulados :(,0
thaynara og chorando por causa da cachorrinha dela eu chorando junto :(,0
Vontade de fazer oq deveria ter feito faz tempo slk :( ESSE MUNDO NãO é PRA MIM :(,0
Queria treinar hj :(,0
quero o rbb e sbb de volta!!!!!! :(,0
@Dan_Eliot Tenho sim!! Tenho ouvido cada coisa... que parece que a vivibora tá melhor :(,0
Me da dolor ageno :(,0
Não quero voltar pra goiânia aaaaaa :(,0
o que a imprudência faz :( https://t.co/uw5PMIwfd0,0
Ela pode estar em qualquer canto :(,0
"fico mm asquerosa quando ando com alergias, parece que levei um soco em cada olho :(",0
eu não entendo :(,0
"A distância diminui seu sentimento? — Queria, mas não :( https://t.co/hj7KvHNHgw",0
Mó sdd da Té :(,0
"Apanha-lo, o bus, não o dinheiro xd esse lá ficou no chão :( https://t.co/1SdE4Uv8tN",0
Não quero mais ir pro interior :(,0
"@updatesjbbra Vem morar no Brasil,Justin :( nunca te pedi nada...
#MTVINSTAGLJUSTIN
#PREMIOSMTVMIAW",0
"Minha melhor amiga teve o carro atacado nas manifestações, com o filho de 1 ano e.meio dentro. Ele não dorme sem gritar desde então.  :(",0
@d_aleajactaest Foi um empate.. Perdemos golos fora :(,0
pq é q quase tds as cerejas votaram q eu sou a q vai ser presa :(,0
@hnabrisaa @santostifany199 eu tb :(,0
indiferença é uma coisa que machuca tanto :(,0
@zecas11 Confirmo :(,0
Não tanto quanto meu homem :( chega nem perto https://t.co/lTSEjqfe52,0
meu doce d goiaba tá na metade :(,0
"@omelete A história do jogo já não é das melhores desde o Tekken 5 (sensacional), os caras ainda botam arma de fogo no jogo de luta :(",0
"(@p) 
@pandaduascores aaaaaa fav dms te amo queria ter te conhecido quando vc veio pra ca :(",0
Lary sonha cada coisa.... só queria que esse sonho virasse realidade :(,0
eu te amo tanto :( https://t.co/eyQPIT7VLa,0
@Team1D_Family @FuturaMrsStyles Vamo ver se a sorte vem em mim da próxima :(,0
Quero fumar um cigarrinho :(,0
@Team1D_Family @FuturaMrsStyles Tô até desanimada para participar de outros :(,0
Ai tive que chorar .. O negocio e da valor enquanto se tem a pessoa .. :( https://t.co/e3i7ck5ZeF,0
São tão lindos! Eu querooo :( https://t.co/rdnizmLXQu,0
Gostei de um vídeo @YouTube https://t.co/H2EKexYnwV LAST OF US #24 - FINAL!!! 2 ANOS SEM VOCE MIGHTY!! :( HOMENAGEM AO MIGHTY),0
@kazinhalacerda pior que tem uns 5 anos que eu nem vejo a inhaca nao sei pq minha cabeça faz isso :(,0
@jessaaaaaap_ shookt c acoe :(,0
@0hLord_ Por acaso pensava que estavas a dormir pq ainda não me respondeste :(,0
quero tanto ir ao último jogo :(,0
"e depois vou jogar sims, ninguém me responde :(",0
"@aDepreDoSite vish, dei spoiler? desculpa :(",0
"@brunamouraz eu gostaria de poder te abraçar e falar tudo isso pessoalmente mas infelizmente eu não posso, a distância não deixa :(",0
eu não sei se durmo ou se como :(,0
@oteugdpecado Pq n me atendes??? :(,0
Estou a fazer de vela :(,0
@greggoficiaI hm que você ta gostando ne :-(,0
Já acabou meu aniversario? Poxa :(,0
"Chingones, mais tarde tento postar de novo o vídeo que Chris fez no ig e de uma entrevista. Agora está dando erro e não consigo :(",0
@jromaoferreira @TalGajo E se continuar assim a Le Pen é só um problema adiado 4 ou 8 anos :(,0
Sem academia até terça :(,0
dos seus vácuos. — É tudo sem querer :( https://t.co/ExUBDEdekS,0
@ba_marcelly @hiidingmyheart Pois é :(,0
heart já era meu xodós ai :(,0
@apenasmarag É triste isso :(,0
@paropatm @Pallomalvess E com vários comentários negativos q não  ajuda ela em nada :(,0
@JuMalheiros aqui já esquentou bem :(,0
"Queria ir p praia, mas tenho q estudar :(",0
@reckhless_ que querida/o! :( quem é :(,0
Fernanda vai embora :-(,0
cacete eles sao magrinho demais mesmo :( https://t.co/l1xthBMMhv,0
@Folha_Alves Devido a estas fotos maravilhosas levamos falta :(,0
Ah eu sonhei né que... Ah disfarça eu não sonhei nada :(,0
Provoca unos ponquecitos con café :(,0
Eu preciso muito ter um cachecol :(,0
"hoje de madrugada falei q meus pais tinham ido levar meu vô pro hospital, então, ele morreu :(",0
@hurricanex0 já vi todos :( tem de ser outra,0
"@marvinolsob Aaaahhh, eu gostava do Marcao, sentirei sdds :(",0
sonhei que meu irmão tinha voltado e agora não consigo parar de chorar :(,0
"Queria saber quando essa fase vai passar, eu já não aguento mais :(",0
@whatsfakebts Tia Ells eu perdi a conta no Twitter que vc me seguia :( pq meu pai rezetou meu celular,0
@Luissmac Ontem foste bué cedo :(,0
Gostei de um vídeo @YouTube https://t.co/E1JIBV3qZ8 LAST OF US #24 - FINAL!!! 2 ANOS SEM VOCE MIGHTY!! :( HOMENAGEM AO MIGHTY),0
Sinto saudade de gente que nem lembra q eu existo :(,0
@cristovinho08 es mesmo :(,0
@offclASTRO filho voce ta crescendo mto :(,0
Façam me perguntas :(  https://t.co/eCgVuCEBYh,0
@AI_Stephi89 itu sanha :(,0
eu assisti esse video literalmente chorando :( https://t.co/HscYCyz28S,0
@cristovinho08 fogo :(,0
Vontade de comer camarãaaaooo :(,0
"@renatosavoldi Sim!! Um horror, Re :(",0
"A pior parte do frio é o meu rosto que fica todo ressecado, e eu passo creme pra caralho :(",0
@prinzvonlicht_ HAHAHAHA que  m a l d i t o que sos :(,0
"É sério, eu sinto muita falta de ter uma miga na minha vida pra conversar ou fazer coisinhas bobas mesmo. :(",0
minha cabeça doi :(,0
Não quero sair de casa hoje :(,0
"@Ilumiture Ah não, meu bb não :(",0
@ODoutorFerro queria :(,0
afersson eu n devia ter dormido :(,0
@hyukwons já tenho a água a ferver para batatas :(,0
@bakana_yatsu Dito :(,0
